,Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion,Sentiment
853,a4cb28e7-f024-471e-8064-c1356b013e91,Googlen käyttäjä,Really good app helps a lot,3,18-01-2017,1.1.145,1
854,3cbc500d-3ae4-4c84-bce5-08aa69d45362,Googlen käyttäjä,"Not fucking useful. On the way to Joensuu, I saw a sheet metal crash and decided to call 112 that way. The defendant tested my location no matter how many times, which I couldn't say, I'm 400 km away. I tried to offer coordinates but the lady said they are not useful because they are so inaccurate.",5,17-01-2017,1.1.145,-1
855,e5f1921f-6ed3-4669-915c-8254f582a694,Googlen käyttäjä,Very good app if you live alone.,1,13-01-2017,1.1.145,1
856,adcf0337-fd9e-4588-a540-5c57fbfbfe37,Googlen käyttäjä,I tried the coordinates and they were 40km in the wrong place,5,08-01-2017,1.1.145,-1
857,d1ccd3f4-af15-4e15-9d00-86988af3583c,Googlen käyttäjä,"If you get lost somewhere in the forest and you don't know where you are. So some guy can locate the place where you are and so on. (Can't explain) My boyfriend keeps saying to me ""download this!! Do you know what this does??"" I'm just ""yeah, I'll go to the fire department, right 😅""...",1,08-01-2017,1.1.145,0
858,f088c76f-cce4-4300-8acf-cb1cf00a2d37,Googlen käyttäjä,"It covers my own number on the lock screen thing, so if you don't know it, you just write your lock on the screen 112 and it will call 112",5,06-01-2017,1.1.145,1
859,354ddfb0-6645-457c-bd44-9d177ab771ff,Googlen käyttäjä,Really worthwhile for everyone,5,03-01-2017,1.1.145,1
860,5b820a87-05c4-4514-b71e-7d1f03403781,Googlen käyttäjä, Good job,5,02-01-2017,1.1.145,1
861,896f1bb4-96e8-46e7-bae3-b7028e16625f,Googlen käyttäjä,"You don't always know exactly where it is, so help will arrive.",5,28-12-2016,1.1.145,1
862,ec64e5a7-1207-4dc9-9933-d73db023b2b8,Googlen käyttäjä,"I hope you don't have to use it, but it's good to have it.",5,22-12-2016,1.1.145,1
863,d713916c-b383-4d43-9a6a-d95750ba77ca,Googlen käyttäjä,Very good and practical.,5,22-12-2016,1.1.145,1
864,6e78a2c6-dc8e-4f90-95fe-17acebb43173,Googlen käyttäjä,"Everyone should have this. Also on a tablet, even if it doesn't have a sim card. Suggestions for improvement, which is probably impossible to implement. The program would open even before logging into the phone. If you call the 112 number.",4,22-12-2016,1.1.145,1
865,3cae412d-e061-42da-9e81-50f62c6d27b4,Googlen käyttäjä,"First of all, the app uses the SIM card when calling, i.e. a device where the mobile band alone does not work. This should be stated CLEARLY when installing the app so that there is no other kind of emergency when using it in an emergency. This is of course a margin error, but it is easy to add text about this in the description. Secondly, you can't send a picture or video of what's happening at the venue through the app, and this would be the real power of the app.",5,22-12-2016,1.1.145,1
866,e5078096-f1f5-4e95-b199-a61c33fb423a,Googlen käyttäjä,Useful,3,21-12-2016,1.1.145,1
867,2b1778a8-6a3b-4fc1-9606-899c203fba78,Googlen käyttäjä,"1) Automatic positioning is important. 2) A video call or picture message option could be added to the application and the emergency center, so that, for example, the police can get a picture of the suspects or the rescue service of the damage that has occurred. Did not work! In an emergency, it took a few minutes before I figured out how to call 112 in the traditional way. I've uninstalled the app.",5,14-12-2016,1.1.145,-1
868,f3cd56f0-830e-46d1-a285-743e30568652,Googlen käyttäjä,I'm sure this will help =/,5,13-12-2016,1.1.145,1
869,51deb96e-6ab3-41b0-8800-09e6ace4d667,Googlen käyttäjä,good,2,12-12-2016,1.1.145,1
870,df69ee0c-52e7-44ea-a8e5-7df7227c5ae3,Googlen käyttäjä,Worth installing,1,10-12-2016,1.1.145,1
871,d3548304-36e1-46f6-a0d1-932b74ebca0d,Googlen käyttäjä,The app is absolutely amazing!,5,05-12-2016,1.1.145,1
872,2f999271-44c0-4f2c-b879-f9fe13cbca87,Googlen käyttäjä,It helps a lot of people in need,5,04-12-2016,1.1.145,1
873,7acb56c2-4149-41e2-80d4-baae7dfca685,Googlen käyttäjä,This should definitely add some functions. 1. Ice contact list. 2. To the lock screen. 3. Automatically start positioning and internet. Then this could already save lives.,5,04-12-2016,1.1.145,1
874,09250f14-6cd8-4874-8407-04b2b2183216,Googlen käyttäjä,"Good on the highway or on a forest trip, when you don't need to know your location! (:",5,03-12-2016,1.1.145,1
875,be759a12-96c7-4037-91a8-52c6c55b7ebd,Googlen käyttäjä,"I couldn't download it, it took 5 hours, which could be the cause of the error",5,29-11-2016,1.1.145,-1
876,421e2a6d-51f6-40e7-a3ee-f201f8bc6f8f,Googlen käyttäjä,"It can't find itself, so the coordinates are displayed.",3,26-11-2016,1.1.145,0
877,4d85cd45-fbb7-41e6-a562-b50bf256e09b,Googlen käyttäjä,"You can't count on that, it crashes immediately.",5,20-11-2016,1.1.145,0
878,75822d87-c35b-48c5-b4dc-c658e3b1890a,Googlen käyttäjä,"Very good, luckily I haven't needed it. thanks",1,19-11-2016,1.1.145,1
879,07113db8-0f30-47e3-a612-9882a6b04a09,Googlen käyttäjä,Really good,1,12-11-2016,1.1.145,1
880,33455097-56ee-4122-945f-06b8f36fd71a,Googlen käyttäjä,Why (most of the comments I read say that) does it require internet??? Is it possible without the internet?,1,07-11-2016,1.1.145,0
881,2d435904-2af6-4033-9dcc-88477455cfb6,Googlen käyttäjä,I'm wondering if this app needs a constant internet connection to work. We muks don't have internet on our phones other than WiFi at home. It would be a really good application for children to have on their mobile phone when they are hiking in the woods.,5,04-11-2016,1.1.145,1
882,a3dadc9c-a2d1-4bb7-b7f6-28bc91615263,Googlen käyttäjä,Works on Android! but why isn't this app available in the Windows phone store?,5,03-11-2016,1.1.145,0
883,33badf47-d749-4b56-bd00-9240698c5a73,Googlen käyttäjä,"Almost every phone has a Lock screen, which makes it difficult/slow down considerably in case of an emergency to launch the app. If you need to call a friend's handset and you don't know the lock code, you can't use the application. It would be good if the application could somehow be connected to the lock screen, to be used without the need to remove the lock.",2,01-11-2016,1.1.145,1
884,e77b1fd9-0d0b-47a7-8aba-d628ce01a5dd,Googlen käyttäjä,Iha ok,5,01-11-2016,1.1.145,1
885,7a1a14ce-41ac-4db6-b2c6-757190bf8d39,Googlen käyttäjä,The best!,5,24-10-2016,1.1.145,1
886,3c490c2d-0d26-4f3b-bc30-8a7cde4bedb3,Googlen käyttäjä,Jfj,3,21-10-2016,1.1.145,0
887,90641079-f4a8-4e1c-bf02-a43fe69f38bd,Googlen käyttäjä,"About a year old Honor 6 and a system update = the program does not locate anymore. Android doesn't give any error, but can still tell that this software was made for an older phone version. Is there an update to be expected?",4,21-10-2016,1.1.145,1
888,b615760c-5f2b-49d4-838d-d3cf2be35395,Googlen käyttäjä,Very good. Definitely worth putting it on.🌟🌟🌟🌟🌟,4,17-10-2016,1.1.145,1
889,44e4bfb4-7948-4133-bcfe-1ae143c5afce,Googlen käyttäjä,"Your logo looks similar to the Finnish calendar's logo. The same colors, in both dark blue and white divided into horizontal parts, in both the word Finland, in both ones and twos. I have accidentally pressed 112 on the alarm when the intention was to select the Finnish calendar. I panicked and didn't stay to read any of the texts on the screen, instead I tried to turn off the application without success right away. I turned off the phone, but it also turned off painfully slowly. Maybe didn't call right away",5,16-10-2016,1.1.145,-1
890,ba8ef7e0-5568-4b4e-8702-c7d327c878b9,Googlen käyttäjä,Really useful app.,2,15-10-2016,1.1.145,1
891,dd02a42d-9eee-4746-9e8f-23d2f81707b6,Googlen käyttäjä,"Snow/rain/snowstorm make tourists get lost in strange terrains. In the case of Jika, you have to rely on a local terrain expert. Reindeer/wilderness must be used for possible search jobs",4,09-10-2016,1.1.145,-1
892,11abede2-efd0-45fb-b159-4b815d5e5135,Googlen käyttäjä,"A really necessary application, I have experience.",3,08-10-2016,1.1.145,0
893,447c22a4-6dc2-4ac9-ae79-9f9f92141ae8,Googlen käyttäjä,Now I can find a little good,5,06-10-2016,1.1.145,1
894,11b52335-47e8-4858-957c-a343a4d28026,Googlen käyttäjä,"I have a J5, so when you press 112 on it, it doesn't ring right away, but it asks which application you use to finish the job. (So ​​let's call)",4,03-10-2016,1.1.145,0
895,e17a8747-7476-4aa4-9e30-9cb9167bfefb,Googlen käyttäjä,Because I couldn't find it in case of emergency.,5,30-09-2016,1.1.145,-1
896,9786a57d-3a89-423d-a8d0-a19d53880ef6,Googlen käyttäjä,Absolutely great,5,23-09-2016,1.1.145,1
897,89f8e396-b3b4-4207-9070-aa175cd7dac9,Googlen käyttäjä,Slow program. Doesn't work until you turn on location. Takes up a lot of space on your phone. Why don't you turn on the location yourself when opening? Even pokemon go can do it I heard. Useless app if it takes a lot of time to get it working in an emergency.,5,21-09-2016,1.1.145,-1
898,36ff1547-81e5-477a-8452-78b2e8588302,Googlen käyttäjä,Pig safe,4,21-09-2016,1.1.145,1
899,cb0df2f9-86da-43af-b050-3e77fffeb334,Googlen käyttäjä,"I haven't tried it myself yet, but I think the app is good.",5,19-09-2016,1.1.145,1
900,d7ad6193-a5cd-4b11-ab8d-6b7c21d2257d,Googlen käyttäjä,A handy app that I also hope is the most useless thing on my phone.,1,19-09-2016,1.1.145,0
901,4e46cbff-8ab4-414f-91cb-4b99b69d7634,Googlen käyttäjä,"Really good app, because you never know when to call It's worth downloading!",5,18-09-2016,1.1.145,1
902,1b649cba-0905-4d26-a3e0-f89278004590,Googlen käyttäjä,"If someone, for example, falls, hits their head and passes out, this is always useful! could be developed so that the gps would automatically turn on when calling the 112 number with the application...",5,15-09-2016,1.1.145,1
903,98e78a8a-6b2b-4bf0-8d0b-043e06b24c7e,Googlen käyttäjä,brilliant,5,13-09-2016,1.1.145,1
904,bbde7857-0669-4492-9059-10f1c39b85d4,Googlen käyttäjä,"I hope this will be useful in real situations for many. Now all the parents, this app for the children's phones if they happen to get lost!",5,08-09-2016,1.1.145,1
905,139adc2d-47c3-4fc4-a0f1-0d253c9a2453,Googlen käyttäjä,Really important and useful app,5,07-09-2016,1.1.145,1
906,ffb5bced-5267-420a-8e83-d7ac7c3f2071,Googlen käyttäjä,Safety is always a good thing,4,05-09-2016,1.1.145,1
907,6de1873b-5a6e-4fe8-9295-aa90fede7c1a,Googlen käyttäjä,Just OK,5,03-09-2016,1.1.145,1
908,e1f52b4d-3cf5-4746-97a2-e6d52f542c2e,Googlen käyttäjä,Really nice,5,03-09-2016,1.1.145,1
909,97d015ab-f85f-4848-897b-c858508dbb0d,Googlen käyttäjä,Gets quick and accurate help to those in need. ☺,5,01-09-2016,1.1.145,1
910,3e4187a8-fc6b-4d40-84cb-6c34f50efb7b,Googlen käyttäjä,"If you accidentally open the application and try to turn it off, the whole phone freezes and you have to turn off the power to be able to continue using the phone, e.g. call another number. Android is confusing, it considers the touch on the screen to be pressing a different point than it actually is.",5,01-09-2016,1.1.145,-1
911,8aab05df-7bef-4f21-9026-1823e54053e4,Googlen käyttäjä,"When you open the application, it first asks for your phone number. If you have a new number, a prepaid or a friend's phone, and you don't remember or know the number, you may not get help through this, unless you manage to press the ready button, even if you didn't enter the number. In addition, copying a number from the clipboard is not possible. Big cons of these.",3,31-08-2016,1.1.145,1
912,64223f51-9740-4d33-b264-547c34a6b6e1,Googlen käyttäjä,"5/5 customer service, I got the pizzas ordered",5,30-08-2016,1.1.145,0
913,98a90afb-a9df-4049-9d85-3a9160c58688,Googlen käyttäjä,It works,4,27-08-2016,1.1.145,0
914,c3c8dedd-97ff-498c-a922-cf33d530a04f,Googlen käyttäjä,Wow...awesome application,4,24-08-2016,1.1.145,0
915,c3d74465-24c1-4fb4-93c3-97550b00a0e3,Googlen käyttäjä,"For some reason it installs all the time, but still doesn't install at all. The installation was successful after all (there were just too many updates in the queue). It's a really good and useful program, I've had to use it a couple of times and it's helped a lot because I'm terrible at explaining locations",3,23-08-2016,1.1.145,1
916,eec5caec-08d6-4eb1-8ab5-ae5724086410,Googlen käyttäjä,"In practice it just didn't work, the emergency center couldn't find the location.",5,23-08-2016,1.1.145,1
917,9eb5f75f-ab6c-44cf-9b02-fca6546d83ce,Googlen käyttäjä,"The title says it. What would it be? Otherwise very good, but a bit ugly.",4,22-08-2016,1.1.145,-1
918,db29da95-0857-4ebe-886b-cb780c9f08c8,Googlen käyttäjä,It's really quite competent.You're not always sure of the location when you're on the road.,5,22-08-2016,1.1.145,-1
919,46661608-5017-4d28-abf6-66c04f4e737e,Googlen käyttäjä,Easy to use,5,21-08-2016,1.1.145,1
920,dd6a3d98-01e7-41a1-b0b7-36ace05d2c76,Googlen käyttäjä,Important app,1,12-08-2016,1.1.145,1
921,4ce58c08-95c5-4bf5-826d-6fb21aaff7f9,Googlen käyttäjä,Good idea!,4,10-08-2016,1.1.145,1
922,35a96e44-de95-4e97-a4b0-faf665647544,Googlen käyttäjä,👍,5,07-08-2016,1.1.145,0
923,94cd6eb3-8c24-4b23-8f93-487b8d5755a1,Googlen käyttäjä,Works well,5,06-08-2016,1.1.145,1
924,2345a91b-a8a1-4261-937f-83aa50a20fc1,Googlen käyttäjä,Doesn't send any information to Häke. Called three times and had to tell the location information myself.,5,06-08-2016,1.1.145,0
925,b0562900-bff6-4b00-b0c6-e2522fc31524,Googlen käyttäjä,It's good when moving on a boat if something happens,4,03-08-2016,1.1.145,1
926,279bc2b3-b53e-404c-a9a2-bbf8303d880b,Googlen käyttäjä,This app can save you,5,30-07-2016,1.1.145,1
927,07aa66b1-18d2-4d27-8956-2e3edac6afe8,Googlen käyttäjä,Very good app. I had to use it once and it's very good that I didn't have to specify the address separately when it was displayed while calling. It's just scary to press the call 112 button when it's so hard. And even if you could get a practice simulation in the application where you could practice playing.,5,16-07-2016,1.1.145,1
928,d8e96124-6e9b-4be3-9268-151920d550e5,Googlen käyttäjä,"Good idea, but unfortunate implementation",1,14-07-2016,1.1.145,-1
929,e0b1daa4-502f-437b-8298-a7d3e50176f6,Googlen käyttäjä,"I downloaded it myself, but it somehow left my phone and now I have no more storage space, nor the application, otherwise it's really nice.",5,14-07-2016,1.1.145,1
930,96cff25e-c8f1-4d66-b480-0a674ac60a9f,Googlen käyttäjä,Really practical and speeding up application :),5,14-07-2016,1.1.145,1
931,8777041d-4e12-4661-ac7a-0cbaf08e81a9,Googlen käyttäjä,Really good,5,04-07-2016,1.1.145,1
932,4ec31b56-5a9e-4dbe-b273-faa62a94030b,Googlen käyttäjä,Tried in a real situation and worked great,4,04-07-2016,1.1.145,1
933,ae0215a5-5b46-44d4-9738-7156cd77fcef,Googlen käyttäjä,Will come to the rescue and played it for sure,2,26-06-2016,1.1.145,1
934,36fd6cbf-c704-43c1-acac-c52c3e22f79a,Googlen käyttäjä,"The best thing for a long time, this should become mandatory for e.g. children's phones.",5,26-06-2016,1.1.145,1
935,f7e600d9-41e4-4e6e-9dd2-6641953139a5,Googlen käyttäjä,08-Oct,5,21-06-2016,1.1.145,0
936,74a4f0a9-1cc9-4a6a-9338-a5c13f04d700,Googlen käyttäjä,"In my opinion, everyone should have this application. Because if you find yourself in an emergency, this application gives the coordinates directly to the emergency center. Good!",5,20-06-2016,1.1.145,-1
937,97229ae3-9ffb-4318-a2fb-9ac009edb7e0,Googlen käyttäjä,Jas,5,19-06-2016,1.1.145,0
938,c8921b0a-e201-4106-aab1-bfa24d9a7f6b,Googlen käyttäjä,Good job,5,17-06-2016,1.1.145,1
939,3a204a3f-7b57-4bd5-ac63-ddbea3e41435,Googlen käyttäjä,I wish I could send a snapshot,5,13-06-2016,1.1.145,1
940,e97988a5-27f2-4d9b-9068-8b9f0be84814,Googlen käyttäjä,This is a really good idea!! The creator might save lives!,4,08-06-2016,1.1.145,1
941,16b975cc-7ba1-4bcc-b9c6-b9527adc737b,Googlen käyttäjä,Chat program Telegram with all my messages only takes a little more than this one-button app...,5,05-06-2016,1.1.145,0
942,aaa7bf88-5c07-4d63-b08d-b9a71823fc0b,Googlen käyttäjä,Who needs an emergency number,5,04-06-2016,1.1.145,-1
943,55e99d2f-b7fd-4ab6-a1b9-b72d53786a01,Googlen käyttäjä,Yes!,5,04-06-2016,1.1.145,1
944,63eed88f-964a-4255-90fa-18100ef31e18,Googlen käyttäjä,DualSim on the phone doesn't work at the moment.,4,31-05-2016,1.1.145,0
945,2b88ecb9-3b02-4011-ae60-b071c6144699,Googlen käyttäjä,Easy if you're in a panic and can't/don't know the address locates well. Too bad it hadn't been invented yet when you needed it :). Hopefully you won't have to use it again.,5,29-05-2016,1.1.145,0
946,67a26fb0-e8c3-4380-bc8b-d81eabcac32c,Googlen käyttäjä,"Likewise, if the internet connection is not on, it should also automatically turn it on when the application is started. Otherwise this won't help.",2,14-05-2016,1.1.145,-1
947,fdfcc6af-f622-4646-8ccc-c273a237635e,Googlen käyttäjä,Everyone should download it. Even one saved life makes this important.,1,13-05-2016,1.1.145,1
948,02d0c833-2afe-438f-82cf-4ba0ccad6fa2,Googlen käyttäjä,"Good help, especially at the cottage. I'm always afraid that something will happen in the ear and I don't know the address..",5,09-05-2016,1.1.145,1
949,2cd63583-7c28-44f2-9e61-886a8e33ed2c,Googlen käyttäjä,I haven't called...not yet,2,09-05-2016,1.1.145,0
950,0da7b5a2-07f7-456a-9701-c20b8990c592,Googlen käyttäjä,It doesn't call as soon as I open the application. You have to press CALL first,5,08-05-2016,1.1.145,0
